id,weight_ratio,OT_us_IPC,OT_us_Bullet,OT_IPC_Bullet
70559_sf_m2_p1,0.41635251422726,0.17693131364664494,0.41381308397714794,0.468313953750636
76277_sf_m0_p0,0.16522113374784292,0.13178328806281825,0.2757473505505065,0.18631568433634005
76277_sf_m2_p0,0.20226365097776614,0.09830640281097698,0.17806860433630492,0.15519799604299506
76277_sf_m2_p1,0.14674563217902026,0.07642317660324793,0.08961430625811025,0.018473281456903922
76277_sf_m2_p2,0.24684613363666785,0.197332532386306,0.5426054508302655,0.5410892038031901
81589_sf_m0_p0,0.37570354598687455,0.30043472886210587,0.47594805471393337,0.19924770683045168
81589_sf_m2_p0,0.27312102319170883,0.24967294563674583,0.3059841255682506,0.10278634715555514
81589_sf_m2_p1,0.17606117692183193,0.03711408161213353,0.038053834527735086,0.03875482974087493
81589_sf_m2_p2,0.1387799272772709,0.08655657413503029,0.4644249284981731,0.3994829519835194
60435_sf_m0_p0,0.28673513702378955,0.1436566340791449,0.280577661604991,0.2713120776213564
60435_sf_m2_p0,0.40203334399728224,0.19555334185956116,0.23693480472301504,0.15543530524469895
60435_sf_m2_p1,0.31047468833537667,0.1402573452090068,0.29843084524576724,0.22812363454601794
60435_sf_m2_p2,0.44048040359999135,0.21123976821420087,0.26474345044454517,0.11620592614407597
1436276_sf_m0_p0,0.24822839431742097,0.046103559307603015,0.2608949264037331,0.23757314013846534
1436276_sf_m2_p0,0.3364177398340711,0.13671898466780874,0.2824524501895243,0.14637902388035354
1436276_sf_m2_p1,0.18912143155195285,0.13459637853839135,0.21990813998845457,0.08765216488612988
1436276_sf_m2_p2,0.23269646342108288,0.1140512065289911,0.2283756496091589,0.2514494478456822
77319_sf_m0_p0,0.12257079209807682,0.0116201757781179,0.047620605112184314,0.056300691830834845
77319_sf_m2_p0,0.19674893219963194,0.0725315361024224,0.18313824005805415,0.1601717393749904
77319_sf_m2_p1,0.19515579121928206,0.0364091781074356,0.0787987641256582,0.10270428738417971
77319_sf_m2_p2,0.28885269354162724,0.3494922496868229,0.23241967355811444,0.4717915484330902
84986_sf_m0_p0,0.7010226158644323,0.07047876849942944,0.15714843488621838,0.10504915364076206
84986_sf_m2_p0,0.19082836831661343,0.11808246199862557,0.40439125946638854,0.47252481065049795
84986_sf_m2_p1,0.27477464305043364,0.14720483334822518,0.22043431735465277,0.2711166212668545
75661_sf_m0_p0,0.13991390624680067,0.06456929233906321,0.16497120415379737,0.1373478648001913
75661_sf_m2_p0,0.2878906019106367,0.23169443642660983,0.3602720028164065,0.2485764856337853
75661_sf_m2_p1,0.2750133754650715,0.09601331481443745,0.216070547628134,0.21902104538045647
75661_sf_m2_p2,0.16231416871226945,0.17869802085287698,0.798624007012452,0.8381546599239481
83022_sf_m0_p0,0.11761231984604882,0.15815038428756578,0.16525585231810525,0.09520875577792262
83022_sf_m2_p0,0.16449538720734388,0.059754244698333674,0.1891091306746853,0.13841809500945632
83022_sf_m2_p1,0.08998222595058032,0.11039270930044916,0.5183972997758473,0.4245370186750945
83022_sf_m2_p2,0.03503191283384327,0.027274936418441056,0.03397661147385054,0.013339306895133697
75655_sf_m0_p0,0.24158287966861888,0.2194165250564128,0.4554524107743959,0.5142607752144972
75655_sf_m2_p0,0.2775097207474678,0.1263070261118556,0.1542143529384695,0.0946465634717738
75655_sf_m2_p1,0.14829420977530441,0.07053653949803008,0.9787579178637901,1.036161740519318
75655_sf_m2_p2,0.05389121654793204,0.13172445524430543,0.15599692026440357,0.024272473632219127
40886_sf_m0_p0,0.35695270636650284,0.33755075258406964,0.6280432564273886,0.6141597556463801
40886_sf_m2_p0,0.2940419404611385,0.14215343142271814,0.47954919227082204,0.4180763052393118
40886_sf_m2_p1,0.23452754104135512,0.14789882911796676,0.13289011637853743,0.11520938847928192
40886_sf_m2_p2,0.29881818030332624,0.17584397562682982,0.2825845746724601,0.19776536645845033
338509_sf_m0_p0,0.03363214510935005,0.020135578108801698,0.04849581261475629,0.028360281570007504
338509_sf_m2_p0,0.067248533879334,0.024337283483511437,0.021225155470549994,0.008857698720432815
338509_sf_m2_p1,0.07775984251836668,0.02800815690955988,0.04346577979307098,0.01609083954147991
338509_sf_m2_p2,0.08766095110558504,0.035610424181115326,0.0519905707238081,0.028445955541403653
39084_sf_m0_p0,0.7950410111718231,0.13836528472969659,0.15185361922175658,0.15435186890121463
39084_sf_m2_p0,0.2837135804291899,0.10612081692229099,0.23493195355882676,0.2638812280487637
39084_sf_m2_p1,0.37105622164859114,0.2796639449488798,0.22183879504853463,0.2935683677607236
39084_sf_m2_p2,0.2540884793220645,0.04819963347060413,0.24046888508640335,0.2883999660681037
398259_sf_m0_p0,0.4329921635275177,0.29385910908382107,0.4437303804782692,0.19864081756201796
398259_sf_m2_p0,0.39253816009241976,0.23235718157930743,0.7299487135694238,0.8358589625833877
398259_sf_m2_p1,0.21359627870062453,0.252716931817574,0.5177444528378113,0.5557290341080513
133568_sf_m0_p0,0.22837540671613793,0.1243135019537103,0.28809758189182416,0.20740917849455492
133568_sf_m2_p0,0.22923325185940324,0.11566531059830626,0.20366296170494297,0.11939183018035376
133568_sf_m2_p1,0.20689505982174028,0.15369014454694316,0.30524659495056145,0.30928847403578597
133568_sf_m2_p2,0.2901521936519726,0.15435729294727932,0.3880833292707826,0.39669057025398946
75652_sf_m0_p0,0.32220599919068027,0.1985897531620852,0.2813733999344213,0.2657898833924208
75652_sf_m2_p0,0.20884789097347783,0.059032788546863904,0.2117237405004254,0.18621389695669444
75652_sf_m2_p1,0.06502712876112887,0.05039309666821527,0.5816536910726282,0.6131254659971033
75652_sf_m2_p2,0.12907386307281166,0.03965703576649122,0.6472909732746748,0.6791740413560566
1344059_sf_m0_p0,0.22746583621636776,0.1161307686649292,0.10010628228106726,0.036519247720251446
1344059_sf_m2_p0,0.4138450280988472,0.16037090086841127,0.23868825113182796,0.0788108208996881
1344059_sf_m2_p1,0.5867851765866471,0.19991097822664114,0.2704509903874951,0.08133257017207862
72286_sf_m0_p0,0.13275113803294988,0.1114556367196559,0.22257416867187996,0.18850255502114058
72286_sf_m2_p0,0.1838836423747986,0.15079024868130209,0.18008486752672678,0.03207835451451066
72286_sf_m2_p1,0.18695374122704125,0.08066857759807637,0.14660641018654746,0.11767062532409935
72286_sf_m2_p2,0.4538144047322304,0.15951946878818737,0.2666666810197625,0.21528788419776673
370517_sf_m0_p0,0.29870438451901554,0.36366052162874785,0.45622785125164644,0.25577878827704165
370517_sf_m2_p0,0.12482442609225805,0.1402821810243882,0.43883189892235724,0.3469466911894535
370517_sf_m2_p1,0.24079983734860674,0.24357226615394062,0.6665376816624567,0.6795931546761034
370517_sf_m2_p2,0.021060496154521234,0.012804628123472252,0.5659031570038918,0.5530985393705987
1344049_sf_m0_p0,0.4018829425760604,0.17899187956098278,0.20914397376548488,0.047097961326310014
1344049_sf_m2_p0,0.2842284466700922,0.1525930575795829,0.23298647802231903,0.10221628337349971
1344049_sf_m2_p1,0.2957138631383188,0.1040430709026336,0.22855054238099437,0.1426210634858391
1344049_sf_m2_p2,0.3289820208928177,0.05291684770940699,0.10247089273127342,0.054446635866630344
73400_sf_m0_p0,0.18244886056282514,0.03703755497746683,0.054396843713745,0.017359296581157726
73400_sf_m2_p0,0.5293318336799038,0.12823119232635039,0.4349698287945317,0.5117696964111512
73400_sf_m2_p1,0.33374473256484266,0.16457338245477024,0.4381264739266181,0.28651419967541325
73400_sf_m2_p2,0.16601611268858696,0.02021424422148434,0.04107828021322764,0.03722503837577115
90889_sf_m0_p0,0.22230523718661302,0.09259103156037762,0.300574815977813,0.3292275507183238
90889_sf_m2_p0,0.35221625526008804,0.07217397222940893,0.1598061947009629,0.155044410182901
90889_sf_m2_p1,0.1679530283460153,0.06321631004837659,0.19635205467263242,0.16687327942156327
90889_sf_m2_p2,0.3173294917343446,0.09987808746642365,0.1850003947140691,0.09659360479736931
54679_sf_m2_p0,0.2530149792309097,0.12525868207712965,0.27512168043496343,0.16527970907067982
54679_sf_m2_p2,0.2469583378715476,0.0420795875404997,0.09561328790762012,0.11264297752801036
527631_sf_m0_p0,0.23208689998904092,0.09323495746609166,0.15061715522208308,0.07201663304430224
527631_sf_m2_p0,0.26569485354704103,0.10635841941104687,0.16582129717764227,0.06730481642123674
527631_sf_m2_p1,0.3589294107597042,0.17475288536733982,0.23293568914921386,0.08856410532311261
527631_sf_m2_p2,0.2874433765205485,0.1559691265144119,0.27324153109067756,0.27951332883001684
53159_sf_m0_p0,0.2500459437675304,0.10241822691287404,0.23221665022626453,0.14940145349517014
53159_sf_m2_p0,0.2941613066684574,0.23067786309746846,0.18717540507553165,0.14896479365237597
53159_sf_m2_p1,0.32086671034456204,0.16897704823121068,0.1813662572279572,0.08671167066464698
53159_sf_m2_p2,0.25698430351162155,0.2433843472543552,0.2778485219980093,0.18542101868330024
93497_sf_m0_p0,0.27995036179978205,0.2184260396361088,0.3312946775882461,0.17180405163203186
93497_sf_m2_p0,0.3248790064599087,0.06873610988743949,0.14724878431204988,0.10320264153356373
93497_sf_m2_p1,0.3947997518337556,0.260869799363038,0.34944022852093387,0.10810514262488718
93497_sf_m2_p2,0.25640338796933615,0.23161174079236374,0.2804074093336189,0.05801939866039098
80557_sf_m0_p0,0.29060180636620714,0.33853692082180803,0.21693356801452798,0.3187082963174211
80557_sf_m2_p0,0.2569819161874752,0.21826108501893074,0.3063945824533531,0.12236364690789596
80557_sf_m2_p1,0.13228640559912158,0.017174342284692706,0.04325334567425348,0.02607900338956077
80557_sf_m2_p2,0.2784049673023598,0.24833870185451382,0.3838344045582565,0.38876174103858263
67120_sf_m0_p0,0.2732905232061017,0.0320200801372777,0.2467527253123298,0.2202710430128174
67120_sf_m2_p0,0.19967579160309187,0.05008519630698426,0.17728465323597448,0.13687829395870807
67120_sf_m2_p1,0.1811907407376837,0.11484785491459723,0.1759834076111848,0.07726331654545068
67120_sf_m2_p2,0.18655028344630328,0.05167999462340777,0.09471163302847918,0.04849973725904686
1436275_sf_m0_p0,0.15306885806806125,0.012871693490405817,0.1549117762911204,0.1558582230717518
1436275_sf_m2_p0,0.22199647659701474,0.1144249769150348,0.18074510846988467,0.28673321474648233
1436275_sf_m2_p1,0.6021070229581038,0.1558528444268785,0.22298471324713373,0.37662099272680705
1436275_sf_m2_p2,0.1159141366032583,0.07167049521541316,0.15615126684115582,0.08818168793396886
80650_sf_m2_p0,0.3487148465120664,0.12468388993885407,0.34161726825817634,0.23058271006331243
80650_sf_m2_p2,0.2950191518117227,0.2591641637846452,0.4136188073380278,0.45370280937118673
1344038_sf_m0_p0,0.24718274634130719,0.009191267831989071,0.06113399215736839,0.06675590362742181
1344038_sf_m2_p0,0.3332632888619897,0.2006610445666611,0.25365573925632084,0.05639246395762112
1344038_sf_m2_p1,0.31743055512320795,0.47026054152577507,0.340256343132094,0.1463421282324048
1344038_sf_m2_p2,0.41389197880705936,0.10609606591848773,0.18540060165461136,0.09334020283463344
75662_sf_m0_p0,0.1825769802920141,0.13406909266173872,0.39067387823018956,0.3162628153048436
75662_sf_m2_p0,0.26875460732798273,0.19261075433512964,0.232688067559269,0.27523157667134546
75662_sf_m2_p1,0.14870244220433512,0.07462345728408615,0.5210209550611367,0.5807850336949595
75662_sf_m2_p2,0.2457766124190903,0.12145718291988856,0.3169215662193936,0.22606686987681662
81363_sf_m2_p1,0.1454978574251798,0.12788606467290303,0.7384451903732201,0.8286403183501682
81363_sf_m2_p2,0.4918285628897296,0.08567297117874256,1.1590775511510696,1.1697532868227558
682290_sf_m2_p0,0.02576702613163476,0.017971642554747723,0.023932065434009202,0.018274720536262414
682290_sf_m2_p2,0.01497003436975213,0.05484092535662717,0.07740485119694812,0.05998042160961661
75656_sf_m0_p0,0.22546605435641806,0.22001530628545515,0.39213230612309086,0.2350917674446782
75656_sf_m2_p0,0.22696370237091282,0.1605289780056858,0.2662440984061237,0.22994760765719077
75656_sf_m2_p1,0.16223936588901627,0.09812023607925055,0.13987134986108746,0.1990944770834939
75656_sf_m2_p2,0.24282269667530473,0.12587756522212612,0.11801036413172594,0.15700242900505879
39087_sf_m0_p0,0.5193599807204811,0.14328965762246312,0.12239167866001623,0.09865627716355128
39087_sf_m2_p0,0.278116101080648,0.11411605907368237,0.21720179398495396,0.22463544923905063
39087_sf_m2_p1,0.07945826449357184,0.043264188121794625,0.09424481053279817,0.12302134865923081
39087_sf_m2_p2,0.27744048834722285,0.0396776517595774,0.17818044620362924,0.16276018032245543
120628_sf_m0_p0,0.37879592653115,0.19886496555035238,0.40002452908016156,0.21325224220971042
120628_sf_m2_p0,0.296574891380446,0.12005816779845555,0.1983513288539485,0.10127191107364952
120628_sf_m2_p1,0.06915966643598148,0.1260713101116193,0.19812591545322433,0.0720546061832874
120628_sf_m2_p2,0.25783100780887047,0.16982838533775974,0.2048647918975179,0.1713759762143942
59942_sf_m0_p0,0.089153824471787,0.006082322779607305,0.10890920455599648,0.11192586817205362
59942_sf_m2_p0,0.2333346747428814,0.06394683476724308,0.1404989075618159,0.08757612953528972
59942_sf_m2_p1,0.24211843605212308,0.08365631558308997,0.14962385773843087,0.12279954269143135
59942_sf_m2_p2,0.2935159333742198,0.12386527170708748,0.1911507776238786,0.06741317944679485
351479_sf_m2_p2,0.08448501421618626,0.10961459449719191,0.14359870546430792,0.04291981368895707
67121_sf_m0_p0,0.2994850395148813,0.023608898691918755,0.13671518434935895,0.13201188908073172
67121_sf_m2_p0,0.15356780881465434,0.09844884493754458,0.13107925554703342,0.04274144377232035
67121_sf_m2_p1,0.17623943045809484,0.10616906814258695,0.1968720744024267,0.27752195306816935
67121_sf_m2_p2,0.271134769501922,0.13730517385566304,0.2655000468739957,0.13982092922971492
1436274_sf_m0_p0,0.3327333029014937,0.20165642487342578,0.2543532182754023,0.1332638506926744
1436274_sf_m2_p0,0.31579682963236966,0.33593800765776516,0.3458959044519406,0.038839156607103464
1436274_sf_m2_p1,0.32305031616378277,0.22142680127523698,0.19927858290123476,0.05277787609613068
1436274_sf_m2_p2,0.4052777175122105,0.22457954498915997,0.27677815165461783,0.12080832673738041
274379_sf_m2_p0,0.2685453185778168,0.20066100086660824,0.33624084647699404,0.4253396762452123
274379_sf_m2_p1,0.34152024730959724,0.0992756298102366,0.29982063906127393,0.24257521863501585
1344039_sf_m0_p0,0.017465663454904596,0.017768821436340197,0.2799377205820988,0.2943807099059863
1344039_sf_m2_p0,0.015074201280005776,0.0901771858904205,0.1667379839485541,0.1213998311378511
1344039_sf_m2_p1,0.16084994323582402,0.052938246672572256,0.06887028361285562,0.04757140896086698
1344039_sf_m2_p2,0.1791503743672456,0.04399282882877689,0.11749200415048612,0.10248021846211279
75663_sf_m0_p0,0.23286755498490666,0.136898166833733,0.19233571341107583,0.1447496123396633
75663_sf_m2_p0,0.26607682541046157,0.09663017864410701,0.21606668322701764,0.20096598716444544
75663_sf_m2_p1,0.23123223794463743,0.0832373371198681,0.47233767700878276,0.5195846658191429
75663_sf_m2_p2,0.15436517507954475,0.08118397101826316,0.41369640248326156,0.42359601989929535
64764_sf_m0_p0,0.30077976497693387,0.06251926626360063,0.2776001409625054,0.25045785507617
64764_sf_m2_p0,0.2299040899445356,0.11589965901844125,0.15689462060043727,0.11865132371728435
64764_sf_m2_p1,0.17192076107729626,0.07066016275269385,0.07289609803754614,0.008329395796977931
64764_sf_m2_p2,0.20170820022637542,0.0708400125967442,0.19547667850663641,0.13585738334893327
682291_sf_m0_p0,0.5137012267188488,0.0172890310311974,0.15007709590473947,0.15487720487073675
682291_sf_m2_p0,0.43847823441589534,0.06868571520670809,0.20903619643849214,0.26075671218126845
682291_sf_m2_p1,0.19783436891151868,0.08223192755107234,0.15004675128287034,0.09145456722344729
682291_sf_m2_p2,0.07210275964363681,0.23105144885782042,0.5634190265294591,0.788629097731375
75657_sf_m0_p0,0.23248797044563252,0.19624021918857643,0.7886423326662512,0.6857450501727519
75657_sf_m2_p0,0.2032400665536349,0.19487318807724907,0.26178944540491433,0.15071154297671122
75657_sf_m2_p1,0.17667869810102846,0.33158913312260196,0.379349102358246,0.06557941334499698
75657_sf_m2_p2,0.24850532391840083,0.05126139702924354,0.18163659933435886,0.15185886438359392
73068_sf_m0_p0,0.4409443402591043,0.09261341850691071,0.27614523761471427,0.2743425895137878
73068_sf_m2_p0,0.23643342148488058,0.1942409871628743,0.2577126673542009,0.08135111187404312
73068_sf_m2_p1,0.3196969215128366,0.10261218307414056,0.20444376429283254,0.16413465443154432
73068_sf_m2_p2,0.21876244815338744,0.11874639507134999,0.35459851020896516,0.31836467195753354
39086_sf_m0_p0,0.5538106597021527,0.16615076306689638,0.13333920610300498,0.11224366195535189
39086_sf_m2_p0,0.37888266597513515,0.14450542733273683,0.21535987111315896,0.20683735649943025
39086_sf_m2_p2,0.10921132617494313,0.03279701049520037,0.20760193308090408,0.17681797593295884
486700_sf_m0_p0,0.39698097032883006,0.09592280350988823,0.11508033446194413,0.05299978812628113
486700_sf_m2_p0,0.35885619948588193,0.1115976066544754,0.22006450179782092,0.11197868170756359
486700_sf_m2_p1,0.3186194425481044,0.1583824419114205,0.6024869588109469,0.7578133487251394
486700_sf_m2_p2,0.11978001017096045,0.21847687166148244,0.560263796626926,0.7659591661210234
75496_sf_m0_p0,0.36650439027616294,0.17027128318354223,0.8158283672863287,0.805601364916455
75496_sf_m2_p0,0.18346029022617413,0.05331051012513507,0.17464153354772077,0.15729296164057774
75496_sf_m2_p1,0.16706335221413163,0.1002384784978652,0.3846377968351456,0.41298802704062476
75496_sf_m2_p2,0.22860458983419024,0.15813862584183921,0.34006223837124316,0.21282854034969387
85699_sf_m0_p0,0.18321917048738992,0.2195408449228834,0.2179564915777939,0.15709606703356782
85699_sf_m2_p0,0.05289045026577021,0.011376569006184866,0.13532326410983747,0.12394669510365255
85699_sf_m2_p1,0.19639162935239063,0.15374635298666997,0.40293600473013935,0.2518572572025746
85699_sf_m2_p2,0.34178126141626797,0.2512202955053877,0.789441626767375,0.6402531373862054
73986_sf_m0_p0,0.4020428932938678,0.22069916782859067,0.25269680360581054,0.07284989199791725
73986_sf_m2_p0,0.08887371177194527,0.13857994114369612,0.21526916966160742,0.24901913439222884
73986_sf_m2_p1,0.0367926439692689,0.005805222003093492,0.010746476734977535,0.004941261063670556
73986_sf_m2_p2,0.1642789364847389,0.1826638720901787,0.46221773908176295,0.27956578764511836
86379_sf_m2_p0,0.15000751273768864,0.10291860728416999,0.9850118533485881,0.974788875280193
86379_sf_m2_p2,0.10070529024139678,0.08844412759805041,0.3173043323003976,0.4057484598984481
91684_sf_m2_p2,0.2660330578011113,0.11428764866968158,1.4293298303802837,1.510622047457534
75653_sf_m0_p0,0.14808332947570765,0.10864231834989609,0.24705704762707548,0.21099958375805053
75653_sf_m2_p0,0.14292432199538385,0.10236980288124481,0.523365529918887,0.46605527677944786
75653_sf_m2_p1,0.16460202101921545,0.12170146842922767,0.3362850727335539,0.27912007272112593
75653_sf_m2_p2,0.1407844837855133,0.13466665420300708,0.44770806153499787,0.5218311845578214
103737_sf_m0_p0,0.08735616938956406,0.019646062454281864,0.049830654056350586,0.031386460600393185
103737_sf_m2_p0,0.17667949387574391,0.048479586918823474,0.14975111083970213,0.10127153459866865
103737_sf_m2_p1,0.1879261779293327,0.04428073039489374,0.1692733718192302,0.14849598397840516
103737_sf_m2_p2,0.22064525113016456,0.044515713962603606,0.07140730126751507,0.03248185037048965
1344058_sf_m0_p0,0.32667506999270074,0.13952952748369685,0.1827881100625449,0.050838482477935217
1344058_sf_m2_p0,0.25674079644869097,0.15476069300798997,0.1956083412203713,0.09247511594148346
1344058_sf_m2_p1,0.2925610037156684,0.1524017831197941,0.19337212852030025,0.07099655873077906
1344058_sf_m2_p2,0.12453794719469265,0.03773937788716041,0.16029817895338327,0.1368217286586285
83024_sf_m0_p0,0.14718171672309205,0.08648477807579955,0.16961157390024187,0.10810301923110678
83024_sf_m2_p0,0.17024008487824585,0.055577736212222,0.14938705292492954,0.16869982058772062
83024_sf_m2_p1,0.02938517503041437,0.03133437384193369,0.05203131338590772,0.023248796514472692
83024_sf_m2_p2,0.25688403589747366,0.10285085476423657,0.29782536440388996,0.33371472975778277
75667_sf_m0_p0,0.12582551068430609,0.12351270277442515,0.16470413173296358,0.17856581132511037
75667_sf_m2_p0,0.17301893018463035,0.03702819619816942,0.33499929616768825,0.3225378411617356
75667_sf_m2_p1,0.3607795869731475,0.11728219534894757,0.7438287273790203,0.6883196124858054
75667_sf_m2_p2,0.13530318754542844,0.11497049896001196,0.13470595331800994,0.08586863709432149
95444_sf_m0_p0,0.3912919768880102,0.16372367908473487,0.5391018619747313,0.5112293741349013
95444_sf_m2_p0,0.1973919181697232,0.11898348743779738,0.46278819034367313,0.38664604866189084
95444_sf_m2_p1,0.140761406318765,0.09060722111262373,0.35513744578264966,0.30158653094613885
95444_sf_m2_p2,0.05889934514220471,0.07803221388032024,0.3177390122734988,0.23970679839317863
84990_sf_m0_p0,0.4342669946216838,0.10131676191673336,0.14043012895055593,0.08130504909488988
84990_sf_m2_p0,0.22356335701175448,0.07022133048124966,0.12249252578988476,0.1547225714410778
84990_sf_m2_p1,0.23370391421085457,0.09593786573875468,0.3102719177730625,0.28636516431764275
84990_sf_m2_p2,0.1767702121933063,0.0931748383382612,0.48544193062499574,0.50103227779448
1344048_sf_m0_p0,0.3392308034532203,0.14309285742933364,0.2436452936129536,0.12196223610013743
1344048_sf_m2_p0,0.31262885049012545,0.1141965584845083,0.19975148017057706,0.12994552385583877
1344048_sf_m2_p1,0.26686862125234373,0.22972085927902056,0.33332484886051095,0.1061337551787071
1344048_sf_m2_p2,0.3819798211677034,0.21690519382070444,0.31984678174436026,0.10438395796843565
108010_sf_m0_p0,0.3248360346252739,0.01222973114742341,0.15038477406113043,0.15445440493763357
108010_sf_m2_p0,0.08380940148276117,0.0864887975755708,0.39055743361569134,0.4770462311912621
108010_sf_m2_p1,0.08002230961188951,0.09721678736321276,0.44957799537927623,0.546794776010055
108010_sf_m2_p2,0.27644576995289855,0.03337680924731045,0.33775212401269955,0.3205525968076709
73464_sf_m0_p0,0.5305437985715487,0.18664914787484213,0.4645830410740397,0.40507473227763646
73464_sf_m2_p0,0.30638679362206134,0.13345443872021842,0.3302870945900044,0.23060387380363528
73464_sf_m2_p1,0.4228746837951659,0.2246917781154658,0.27804949216559777,0.18729737298203236
73464_sf_m2_p2,0.3489933676624772,0.2686417355915022,0.27847913535605245,0.14505863408963549
75658_sf_m0_p0,0.27599615723866394,0.19526821337861439,0.34077463711395517,0.24612191131635744
75658_sf_m2_p0,0.29197849662395203,0.1557027269848247,0.23806698987829988,0.188531117102571
75658_sf_m2_p1,0.12216096811961519,0.18064745926011114,0.269075429514619,0.11492215270641339
75658_sf_m2_p2,0.25046452126786206,0.1992301032751515,0.3162347915555885,0.16235191783964986
59373_sf_m2_p2,0.2670500578874685,0.17906547947720725,0.23248264958625514,0.23402469086771258
1344053_sf_m0_p0,0.017465663454904596,0.01860055681524976,0.27506377877992017,0.286501170942014
1344053_sf_m2_p0,0.015074201280005776,0.09645221263258603,0.17090363739199227,0.13544252882673924
1344053_sf_m2_p1,0.16084994323582402,0.051729746168938405,0.06887028361285562,0.04354194674889678
1344053_sf_m2_p2,0.16582512675687666,0.0414882474856771,0.05522521078806968,0.03633290523780682
60222_sf_m2_p1,0.3647043478697936,0.20072344710177778,0.2583718046246848,0.2512145250517847
60222_sf_m2_p2,0.20581678508229267,0.1310257112472747,0.8278060448668445,0.7742097862458056
653931_sf_m2_p0,0.12344375696093586,0.07455046086750663,0.25095991052249056,0.18361911859801425
653931_sf_m2_p2,0.2914381655921551,0.10709331711483216,0.12734782126692487,0.13736318071107592
42468_sf_m0_p0,0.025508001461752704,0.0025818349110299137,0.4641204664047731,0.46670230131580304
42468_sf_m2_p0,0.294983341949527,0.20540150572467827,0.4848982890810092,0.3036643510970643
42468_sf_m2_p1,0.2547712540279288,0.1730133122257391,0.4715346142462143,0.2985213020203887
42468_sf_m2_p2,0.18175892388452178,0.11301554460846344,0.1519553776804182,0.038939833328727504
81590_sf_m2_p1,0.11219786868206255,0.09478183731967663,0.31479828454217407,0.22035237533882576
81590_sf_m2_p2,0.32253465414816507,0.1975986472043513,0.34115960381210747,0.2097473936512518
75147_sf_m0_p0,0.11877176360647328,0.06156016287513139,0.28450582428981064,0.2988923523892305
75147_sf_m2_p0,0.18050557870767311,0.10396917087828332,0.1726925017147629,0.08846591822427798
75147_sf_m2_p1,0.25221283831772656,0.05710848398814871,0.19541635775495356,0.14717984533691805
75147_sf_m2_p2,0.2009776790375836,0.1300609722189202,0.29584862163176884,0.2722313484313151
230923_sf_m0_p0,0.20686004573426003,0.14198988165593196,0.26091818517293214,0.1275121548768247
230923_sf_m2_p0,0.23602678060528082,0.12922868559407774,0.18862450688216612,0.13286853210766938
230923_sf_m2_p1,0.2235060612322414,0.15098701217208868,0.31127802177129593,0.21607241003058836
131453_sf_m0_p0,0.20551518646513353,0.036648790231341356,0.25104094100618196,0.2418958911966204
131453_sf_m2_p0,0.27455898810254414,0.13161505996790127,0.4314913343405488,0.379067062361819
131453_sf_m2_p1,0.29080075004507205,0.11355323722701889,0.20593001537803124,0.15871504470520897
131453_sf_m2_p2,0.2816899253277765,0.10982167264939234,0.2357873017909405,0.13017346846989905
72896_sf_m0_p0,0.12810222214523564,0.02957497698183366,0.6272103686087074,0.6131819072569371
72896_sf_m2_p0,0.22935023074257577,0.15764332435109113,0.6743745629409699,0.537810441629335
72896_sf_m2_p1,0.22644326570700232,0.08185524766694788,0.32757169094278865,0.39789707596812396
72896_sf_m2_p2,0.24810823233538656,0.08427733282006458,0.2856577897995027,0.32407842920810503
83229_sf_m0_p0,0.1449479770967973,0.06054252598702759,0.09958880988374412,0.039046289695789174
83229_sf_m2_p0,0.12043493276178359,0.10022408011210626,0.14874543514455213,0.09783723098842688
83229_sf_m2_p1,0.09606114900197528,0.11101256488686194,0.10990823728354956,0.0408219774181542
83229_sf_m2_p2,0.21904733550152192,0.16803265478736829,0.27372898290445535,0.3623956736294912
74681_sf_m0_p0,0.12694118683538028,0.06378290380668328,0.0943272750199239,0.05593502534244071
74681_sf_m2_p0,0.13173493372130815,0.07816060417978817,0.10197960856710529,0.03370051819126106
74681_sf_m2_p1,0.07333438017075344,0.08662943605651095,0.10056353711241142,0.013934101055900474
74681_sf_m2_p2,0.12606583464837484,0.03385782865635051,0.023316921682950183,0.010741893676254641
67792_sf_m0_p0,0.15203275938853303,0.0332029448345161,0.07372928935581377,0.0818506355177364
67792_sf_m2_p0,0.2040254961977934,0.08874130559173883,0.14807871924326685,0.08441015032055975
67792_sf_m2_p1,0.33157704223993106,0.2918101257394022,0.418103306820703,0.1496227249591931
67792_sf_m2_p2,0.4226486837759754,0.2879920924293812,0.41230639716082806,0.17115109949769272
1344043_sf_m0_p0,0.019193529094581756,0.016859833179127048,0.12552757462882438,0.13056464669162535
1344043_sf_m2_p0,0.015074201280005776,0.09812919631761337,0.17098313509474353,0.1103872153950448
1344043_sf_m2_p1,0.16084994323582402,0.05039793455036467,0.07994021613767106,0.053882621768744914
1344043_sf_m2_p2,0.16582512675687666,0.042039634808127745,0.05522521078806968,0.03261785038730612
78671_sf_m0_p0,0.43639887508439973,0.17564073592610355,0.30034706076829965,0.15658101080284018
78671_sf_m2_p0,0.3583413332449797,0.2965241731138987,0.45946032117029667,0.5644505772093263
78671_sf_m2_p1,0.2569134795619457,0.14143278580096227,0.45295787984134245,0.35962906248695076
78671_sf_m2_p2,0.20262174959972287,0.012083448991443703,0.11839211507001608,0.11673335188581485
81369_sf_m0_p0,0.2565474231928343,0.12218287180358976,0.23675842306398814,0.16831743024080786
